movieId,title,genres,imdbId,tmdbId,overview,poster_path,release_date,vote_average,vote_count
132335,Breathe (2014),Drama,3365778,270400,"Charlie, a 17-year-old girl tortured by doubt, is thrilled when she becomes friends with Sarah, but when Sarah tires of Charlie and looks for a new friend, their relationship takes an ominous turn.",/z568idoup0lE4qxlUfQt4T1F7tO.jpg,2014-11-12,7.1,470.0
132362,Patlabor 2: The Movie (1993),Action|Animation|Sci-Fi,124770,14572,"A Japanese police unit who use giant anthropomorphic robots (called Labors) is caught up in a political struggle between the civilian authorities and the military when a terrorist act is blamed on an Air Force jet. With the aid of a government agent, the team gets close to a terrorist leader to stop things from going out of control when after the military is impelled to impose martial law.",/vIyWhMyMEHnavjUhbusOXDwrJgz.jpg,1993-08-07,7.3,140.0
132422,Da Sweet Blood of Jesus (2014),Comedy|Romance|Thriller,3104930,278316,"Dr. Hess Green becomes cursed by a mysterious ancient African artifact and is overwhelmed with a newfound thirst for blood. Soon after his transformation he enters into a dangerous romance with Ganja Hightower that questions the very nature of love, addiction, sex, and status.",/dUqIwSKX9cEkahmv1lsolT8ouE9.jpg,2015-02-13,4.746,67.0
132424,The Longest Ride (2015),Drama|Romance,2726560,228205,The lives of a young couple intertwine with a much older man as he reflects back on a lost love while he's trapped in an automobile crash.,/qdUVfvPBvT6cetDDM7rn8y2CNZE.jpg,2015-04-09,7.628,3263.0
132454,Girltrash: All Night Long (2014),Comedy|Crime|Drama,1555440,254936,"The story of five girls and one epic night. The girls will find love, lust, girl-fights, rock and roll, and a whole lot of stoned sorority girls.",/xJTrdoiowuVfij1QyzdeMicf5QP.jpg,2014-02-10,5.913,40.0
132462,Sword of Vengeance (2014),Action|Adventure|Drama,3622332,313074,"Returning to his homeland after years of slavery, a Norman prince seeks revenge on his father's  murderer – his ruthless uncle, Earl Durant. Gaining the trust of a band of exiled farmers, he leads them into battle against Durant, exploiting them in his inexorable quest for vengeance. As one by one they are slaughtered in the brutal battle, will the prince sacrifice everything an everyone to fulfil his quest for blood?",/jzGCV0V4B5L0VgmAYGMawqaIhha.jpg,2015-06-07,4.8,90.0
132488,Lovesick (2014),Comedy|Romance,2404299,319389,"The story of Charlie Darby, who has everything going for him: a great job, friends, family, the whole package. The one thing Charlie doesn't have is love, because every time he gets close, he goes clinically insane. When he meets the perfect girl, Charlie must overcome his psychosis to claim his chance at true love.",/mxFjqVyBjzvjLrBQ5wKvxdC3OyL.jpg,2014-04-24,5.0,75.0
132496,Danny Collins (2015),Comedy|Drama,1772288,256924,An ageing hard-living 1970s rock star decides to change his life when he discovers a 40-year-old undelivered letter written to him by John Lennon.,/sf9ndc9l6alP9DhJF1ZpKz1PaXK.jpg,2015-03-19,6.759,557.0
132584,The Even Stevens Movie (2003),Children|Comedy,327698,50794,"The Stevens think that they've won an all-expenses-paid trip to an island that's halfway around the world. When their house is destroyed, their food stolen, and their bacon eaten, the Stevens family breaks apart in front of all their friends on live national television, while the island itself is only a short distance away from Sacramento!",/bFTYi9MQltTreYjEHBlvK2idYqD.jpg,2003-06-13,5.772,136.0
132618,Kite (2014),Action|Crime|Drama|Mystery|Thriller,2044801,192712,"When Sawa's mother and policeman father are found victims of a grisly double homicide, she begins a ruthless pursuit for the man who murdered them. With the help of her father's ex-partner, Karl Aker, and a mysterious friend from her past, she becomes a merciless teen assassin, blasting her way through the dark world of human trafficking only to uncover a devastating truth",/twNC3WumNZvTk5TGvLY8okhXDaB.jpg,2014-06-13,4.32,259.0
132660,Man Up (2015),Comedy|Romance,3064298,332340,"A 34 year old single woman, Nancy, hung-over again, exhausted by the endless fruitless set ups by her friends, traveling across London to toast another 10 years of her parent's successful happy magical marriage runs in with a 40 year old divorcee, Jack, who mistakes her for his 24 year old blind date. Nancy, deciding to go with it, happens to hop on the most chaotic yet hilarious journey of her life which neither of them will ever forget.",/tJskXY0qQcc21UzkGPyiGRKw2md.jpg,2015-05-29,6.57,1021.0
132796,San Andreas (2015),Action|Drama|Thriller,2126355,254128,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.",/2Gfjn962aaFSD6eST6QU3oLDZTo.jpg,2015-05-27,6.2,8830.0
132800,Welcome to Me (2014),Comedy|Drama,2788716,284537,"A year in the life of Alice Klieg, a woman with Borderline personality disorder who wins the Mega Millions lottery, quits her meds and buys her own talk show.",/pGZV5m7T8NzNC4V2gk304W5SpVX.jpg,2015-05-01,5.809,322.0
132888,Comedy Central Roast of James Franco (2013),Comedy,3098812,300302,It's James Franco's turn to step in to the celebrity hot seat for the latest installment of The Comedy Central Roast.,/5FrJ7IarXFtM3bgpHDzFsoXu8mS.jpg,2013-09-02,7.2,122.0
133115,We Could Be King (2014),Documentary,3699674,268159,"Germantown and Martin Luther King High Schools were bitter rivals for over 40 years. This past year, a budget crisis caused Philadelphia to lay off over 4000 employees and close 37 schools, including Germantown High. Now Germantown must merge with their former rival, King. Against overwhelming odds, a 27-year old first time head coach and a new principal fight to inspire young men from difficult circumstances to come together and lift each other toward a better future.",/ljDB4G9w6yeqaOKQ1LIswkdYu0L.jpg,2014-04-23,6.3,16.0
133195,Hitman: Agent 47 (2015),Action|Crime|Thriller,2679042,249070,An assassin teams up with a woman to help her find her father and uncover the mysteries of her ancestry.,/cx9AOBOv9Qf5ufZYQMbfTV7w7VY.jpg,2015-08-20,5.89,3181.0
133217,B/W (2015),Comedy|Crime|Sci-Fi,4312536,335819,Nurick and Yaroslav are trying to robe a criminal boss. Unfortunately Nurick dies but returns to the world with a mission: to be the guardian angel of Yaroslav.,/d57C8xTZ6KzmF0rZcYi00AmklU6.jpg,2015-03-19,5.2,27.0
133281,Ricki and the Flash (2015),Comedy|Drama,3623726,275601,"Meryl Streep stars as Ricki Rendazzo, a guitar heroine who made a world of mistakes as she followed her dreams of rock-and-roll stardom. Returning home, Ricki gets a shot at redemption and a chance to make things right as she faces the music with her family.",/y9hw9XSk8uVgLRfq3cweiAEJtU.jpg,2015-07-10,5.8,730.0
133365,Partisan (2015),Drama|Thriller,3155242,306482,"On the edge of a crumbling city, 11-year-old Alexander lives in a sequestered commune alongside other children, their mothers, and charismatic leader, Gregori. Gregori teaches the children how to raise livestock, grow vegetables, work as a community - and how to kill. With the birth of a new baby brother weighing on his mind, Alexander begins to question Gregori’s overpowering influence on the children and their training to become assassins. Threatened by his increasing unwillingness to fall in line, Gregori’s behavior turns erratic and adversarial toward the child he once considered a son. With the two set dangerously at odds and the commune’s way of life disintegrating, the residents fear a violent resolution is at hand.",/4x7gzun1Llfgt9AtMj9Jx8druIF.jpg,2015-04-29,6.1,108.0
133377,Infini (2015),Horror|Sci-Fi|Thriller,3327624,301728,"A search and rescue team are transported through deep space to a distant mining colony to save the sole survivor of a biological outbreak.  During their mission, they find a lethal weapon which is set to arrive on Earth within the hour.",/uDxbsPqH2451rlG8aRjUQCWh5gN.jpg,2015-04-11,5.2,376.0
133419,Pitch Perfect 2 (2015),Comedy,2848292,254470,"The Bellas are back, and they are better than ever. After being humiliated in front of none other than the President of the United States of America, the Bellas are taken out of the Aca-Circuit. In order to clear their name, and regain their status, the Bellas take on a seemingly impossible task: winning an international competition no American team has ever won. In order to accomplish this monumental task, they need to strengthen the bonds of friendship and sisterhood and blow away the competition with their amazing aca-magic! With all new friends and old rivals tagging along for the trip, the Bellas can hopefully accomplish their dreams.",/oFBQUufCV4c8WZoNhtGM17p884H.jpg,2015-05-07,6.844,5425.0
133545,Just Before I Go (2014),Comedy|Drama,2980472,258099,"Ted Morgan has been treading water for most of his life. After his wife leaves him, Ted realizes he has nothing left to live for.  Summoning the courage for one last act, Ted decides to go home and face the people he feels are responsible for creating the shell of a person he has become.  But life is tricky.  The more determined Ted is to confront his demons, to get closure, and to withdraw from his family, the more Ted is yanked into the chaos of their lives. So, when Ted Morgan decides to kill himself, he finds a reason to live.",/rEwXZIOh3CLVA5JJmxT5kaYY6ff.jpg,2015-04-24,6.4,357.0
133645,Carol (2015),Drama|Romance,2402927,258480,"In 1950s New York, a department-store clerk who dreams of a better life falls for an older, married woman.",/cJeled7EyPdur6TnCA5GYg0UVna.jpg,2015-11-20,7.5,3857.0
133712,Office Romance (1977),Comedy|Romance,76727,31139,"Anatoly Novoseltsev is a mousy single father and office stumblebum working at a statistics bureau in Moscow. In the hopes of being promoted, he is coaxed into charming his disagreeable and seemingly unfeeling boss, Ludmila Kalugina, or ""Meany"" as she's otherwise known by her subordinates. Helped by his colleagues Olya and Yura, Anatoly attempts to ease the yoke of Ms. Kalugina, and what follows in the wake of his graceless manoeuvres is completely unforeseen, as he awakens a side to her not yet known, even to herself..",/21TgZRiA5gDlyCwQEyYqZcqwMgN.jpg,1977-10-26,7.929,246.0
133716,Bootleggers (1961),Comedy|Crime,55400,42279,"This is the second silent (save for a song) slapstick comedy short about adventures of Worldly, Coward, and Fool. In a small hunting lodge three friends are making illegal moonshine. Bottled ""product"" fills shelves quickly. Life is good. But their dog Barbos doesn't understand that bringing a moonshine condenser coil to a police station is a bad idea...",/fZi6LHEs2BmuthHs5IyWYWj2DA5.jpg,1962-01-08,7.4,129.0
133771,The Lobster (2015),Comedy|Romance|Sci-Fi,3464902,254320,"In a dystopian near future, single people, according to the laws of The City, are taken to The Hotel, where they are obliged to find a romantic partner in forty-five days or are transformed into animals and sent off into The Woods.",/7Y9ILV1unpW9mLpGcqyGQU72LUy.jpg,2015-10-15,7.034,6631.0
133780,Güeros (2014),Comedy|Drama,3499048,256057,"Set amidst the 1999 student strikes in Mexico City, this coming-of-age tale finds two brothers venturing through the city in a sentimental search for an aging legendary musician. Shot in black-and-white, Güeros brims with youthful exuberance.",/rHyeILjVAejwMKiTHkxk6kaY2kV.jpg,2014-04-17,7.542,153.0
133782,Maggie (2015),Drama|Horror|Thriller,1881002,287424,"There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller.",/twa9gXjocLM629sJrQYVtmF306R.jpg,2015-05-08,5.405,1644.0
133798,Hot Pursuit (2015),Action|Comedy,2967224,268920,"Straight-arrow policewoman Cooper is excited and thrilled about her next assignment. Her task is to escort Daniella Riva, a wisecracking Colombian beauty, from San Antonio to Dallas so both she and her husband can testify against a drug lord. Plans go awry when Mr. Riva gets ambushed, leaving Daniella a widow. Cooper and her witness must now use their wits to escape from crooked cops and murderous gunmen, while not killing each other in the process.",/lobNOBHuJQCP9ZYAf86MBMwRrmZ.jpg,2015-05-08,5.8,1667.0
133802,Slow West (2015),Action|Thriller|Western,3205376,223485,"In the Old West, a 17-year-old Scottish boy teams up with a mysterious gunman to find the woman with whom he is infatuated.",/j3PmbRZvf5KpNbapSjn8b0CpD6a.jpg,2015-05-15,6.7,1022.0
133832,The Green Inferno (2014),Horror|Thriller,2403021,171424,"A group of student activists travel from New York City to the Amazon to save the rainforest.  However, once they arrive in this vast green landscape, they soon discover that they are not alone… and that no good deed goes unpunished.",/dTnAYyUwp6lT0cKrt4aNujj5mdF.jpg,2013-09-08,5.739,1531.0
133867,Barely Lethal (2015),Action|Adventure|Comedy,1731701,248574,"A 16-year-old international assassin yearning for a ""normal"" adolescence fakes her own death and enrolls as a senior in a suburban high school. She quickly learns that being popular can be more painful than getting water-boarded.",/8emz9dKW8KKIqG8WcFG1lJbr2ub.jpg,2015-04-23,5.724,1090.0
133879,Carry On Don't Lose Your Head (1966),Comedy,60330,5061,"Amidst the French revolution, Citizen Robespierre is beheading the aristocracy! When word gets to England, noblemen Sir Rodney Ffing and Lord Darcy Pue take it upon themselves to aid their French counterparts. Sir Rodney is a master of disguise, and becomes 'The Black Fingernail' scourge of Camembert and Bidet, leaders of the French secret police.",/tZE4PPIX1qhUZjyajzDLwsEZtVT.jpg,1967-03-02,6.58,56.0
134004,What Love Is (2007),Comedy|Romance,439876,25973,"It's Valentine's Day and Tom has big plans. He's about to get engaged and has a surprise party planned to share the good news with friends. But things take a turn for the worse. Tom returns home only to discover his girlfriend has packed up and left him. Now, instead of a surprise party, the surprise is on Tom. Fortunately, his friends are there to help him make sense of it all.",/c08XFez7JngaahzAZ2fojewfNrt.jpg,2007-03-23,5.167,30.0
134019,The Monkey King (1964),Animation,59855,47759,"Sun Wukong, the King of the Monkeys, sets off on his first adventure to gain a worthy weapon. This earns the attention of the Jade Emperor of Heaven.",/vBHI9QjQyCyJP7EtqoGweahTU8S.jpg,1961-07-25,7.698,86.0
134021,5 to 7 (2014),Comedy|Drama|Romance,2486678,259954,A young writer begins an affair with an older woman from France whose open marriage to a diplomat dictates that they can meet only between the hours of 5 p.m. to 7 p.m.,/sQM9OKpj876pDWFbkfRIrpQG6fZ.jpg,2014-04-19,7.118,403.0
134041,Afonya (1975),Comedy|Drama|Romance,72613,20870,"The 1975 film by Georgi Daneliya ""Afonya"" was an unexpected commercial hit in USSR. The main character ""Afonya"" Borshev is a plumber, who spends his life partying with ""buddies"", many of whom he doesn't even remember after nights of heavy drinking. His wife leaves him, his boss places him on probation, his whole life is falling apart, but he doesn't realize it. Afonya met Katya at a dance club, yet didn't pay her much attention. But she is the one, who can save him... In this movie Daneliya achieves a perfect balance of satire and drama. Quotes from the movie gained a cult status in USSR.",/6wp40fUEK8qlfqyFE1uvTV8bg4e.jpg,1976-01-01,7.824,145.0
134095,My Love (2006),Animation|Drama,874952,104522,"In nineteenth-century Russia, a teenage boy in search of love is drawn to two very different women.",/pFy7fz3P7TDb0XTHjLF7zkQzCLM.jpg,2006-04-08,7.055,55.0
134109,Radio Day (2008),Comedy,1217565,25936,"It's the day of radio in Russia. The radio station staff decides to invite famous bands, who will perform live for the ship with animals stranded in the Sea of Japan. And something goes wrong!",/vTgBZx0cPalFmYFoLJLA4jfLsRj.jpg,2008-03-20,7.2,112.0
134130,The Martian (2015),Adventure|Drama|Sci-Fi,3659388,286217,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",/3ndAx3weG6KDkJIRMCi5vXX6Dyb.jpg,2015-09-30,7.691,20626.0
134158,Return to Sender (2015),Thriller,2948790,333381,"A nurse mistakes a stranger who pays her a visit for her blind date and soon, the man rapes her and turns her life upside down. The woman works to reclaim her life and exact revenge on her assailant after he's paroled from prison.",/mBIRSvt2ebgdztuX7F7GwR0iPM0.jpg,2015-05-31,6.119,1239.0
134170,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi,3472226,251516,"During an unfortunate series of events, a friend of Kung Fury is assassinated by the most dangerous kung fu master criminal of all time, Adolf Hitler, a.k.a Kung Führer.  Kung Fury decides to travel back in time to Nazi Germany in order to kill Hitler and end the Nazi empire once and for all.",/f1QpIlCqlFXp1hjnLplXb5irxip.jpg,2015-05-22,7.468,1898.0
134184,Elections Day (2007),Comedy,1198196,20963,The employees of a radio station in Moscow are forced to organize the elections campaign for a future governor in one of Russia districts.,/9QtqntCWyOwUxPQCgEEyxlSV2fr.jpg,2007-10-18,7.112,121.0
134214,Youth (2015),Drama,3312830,310593,"Two lifelong friends bond whilst vacationing in a luxury Swiss Alps lodge as they ponder retirement. While Fred has no plans to resume his musical career despite the urging of his loving daughter Lena, Mick is intent on finishing the screenplay for what may be his last important film for his muse Brenda. And where will inspiration lead their younger friend Jimmy, an actor grasping to make sense of his next performance?",/ceRN51oeadmccAvqvDxpnnNRcLU.jpg,2015-05-20,6.895,2145.0
134246,Survivor (2015),Action|Thriller,3247714,334074,"A Foreign Service Officer in London tries to prevent a terrorist attack set to hit New York, but is forced to go on the run when she is framed for crimes she did not commit.",/npyCpfYyYknFoY2iJPyfqp70FVX.jpg,2015-05-21,5.7,1045.0
134248,Hot Girls Wanted (2015),Documentary,4382552,318256,A first-ever look at the realities of the professional “amateur” porn world and the steady stream of 18-to-19-year old girls entering into it.,/75ot83QOkc02vujyzmIbumQCU6Y.jpg,2015-01-24,6.078,688.0
134252,That Munchhausen (1979),Comedy|Drama|Fantasy,80037,27937,"A philosophical and poetic portrait of the famous (or maybe infamous?) Baron Munchhausen. His crazy, yet very merriment, stories, views and behavior is what sets him apart from others. He becomes alienated from the society that failed to grasp his brilliance. In fact, his brilliance is what underlines the faults with the society itself. It's a beautiful yet tragic story that is filled with dense and intellectual dialogue.",/ghN6gV4EsCwd3hjrjMNpwZEyrjX.jpg,1979-12-31,7.5,84.0
134326,The Taming of the Scoundrel (1980),Comedy,80439,10986,"A rich farmer is well known for being very unkind. He's misanthropic, misogynous and cantankerous. Until he meets by chance a gorgeous girl...",/4cDTwuuT8Zyl7zPSRltDIlMBO17.jpg,1980-12-20,7.133,484.0
134334,Phir Hera Pheri (2006),Comedy,419058,20359,"Raju,  Shyam and Baburao are living happily after having risen from rags to riches. However, they lose it all after falling victim to a chit fund scam due to their greed for more money. Soon, they find themselves in new mess and encounter eccentric and dangerous characters in their quest for a shortcut to riches again.",/c1Mvyd983ZyrU5Vf2aKEe6WncSq.jpg,2006-06-09,6.809,136.0
134368,Spy (2015),Action|Comedy|Crime,3079380,238713,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.",/vPBmfMHxQvRRNGYD5S5ko2KnX56.jpg,2015-05-06,6.835,6239.0
134393,Trainwreck (2015),Comedy|Romance,3152624,271718,"Having thought that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy.",/wrY629UTCUAKLJ4CxQXz6DCE7pr.jpg,2015-07-17,5.8,2658.0
134515,BMX Bandits (1983),Adventure|Crime|Drama,85204,17381,"Teens P.J. and Goose get their thrills on BMX bikes, performing hair-raising tricks all across Sydney, Australia. Along with their new friend Judy, they discover a box of walkie-talkies -- and find out that a gang of criminals intends to use them to monitor police signals during a bank robbery. When the young trio snatches the devices, it propels them on a hair-raising adventure in which their pedaling skills might just save their necks.",/e9yUSie4WBQzVDSaHx17x0RtDHy.jpg,1983-12-29,5.5,151.0
134524,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),Documentary,3817848,280276,"In the spring of 1984, a strange new comic book sat beside cash registers in select shops, too big to fit in the racks, and too weird to ignore. Eastman and Laird's Teenage Mutant Ninja Turtles presented a completely original breed of super hero. It was too bizarre, too crazy. It broke all the rules and should never have worked. Until it sold out. Again and again and again. For 30 years. Now, peek under the shell and see how this so-called ""happy accident"" defied every naysayer to become one of the most popular and beloved franchises in the world.",/8O4Y6fNxHaHwiI8SQpQekCJlnfz.jpg,2014-08-12,7.5,26.0
134528,Aloha (2015),Comedy|Drama|Romance,1243974,222936,A celebrated military contractor returns to the site of his greatest career triumphs and re-connects with a long-ago love while unexpectedly falling for the hard-charging Air Force watchdog assigned to him.,/58Y4CjcRX8AtMNtI0AXu9H7iebP.jpg,2015-05-29,5.514,2112.0
134775,Dragon Blade (2015),Action|Adventure|Drama,3672840,300168,"Huo An, the commander of the Protection Squad of the Western Regions, was framed by evil forces and becomes enslaved. On the other hand, a Roman general escapes to China after rescuing the Prince. The heroic duo meet in the Western Desert and a thrilling story unfolds.",/m5yyMErIDbdzVLIDXVBG6EzM1oF.jpg,2015-02-19,6.4,605.0
134783,Entourage (2015),Comedy,1674771,188222,"Movie star Vincent Chase, together with his boys, Eric, Turtle and Johnny, are back…and back in business with super agent-turned-studio head Ari Gold. Some of their ambitions have changed, but the bond between them remains strong as they navigate the capricious and often cutthroat world of Hollywood.",/28dqsx1jCxhR05DfH35ui13ywNZ.jpg,2015-06-03,6.253,1073.0
134796,Bitter Lake (2015),Documentary,4393514,321109,An experimental documentary that explores Saudi Arabia's relationship with the U.S. and the role this has played in the war in Afghanistan.,/8TIXHoByfOPv7d88cM4OGxhTUx7.jpg,2015-01-24,7.544,90.0
134808,No Way Jose (2015),Comedy,3133722,343371,"Jose Stern, an erstwhile indie-rocker relegated to playing children's birthday parties, is on the verge of turning 40 and at a crossroads in his life.",/bUFrAhqlER7oJVdfCcfp2rzHfeC.jpg,2015-06-06,4.978,23.0
134847,Ghost Graduation (2012),Comedy,1924273,86541,A teacher with paranormal abilities helps a group of ghosts graduate high school.,/oduJ7jj5DsVuvIctPxHRcb88vfr.jpg,2012-02-03,6.6,221.0
134849,Duck Amuck (1953),Animation|Children|Comedy,45708,53210,"The short-tempered Daffy Duck must improvise madly as the backgrounds, his costumes, the soundtrack, even his physical form, shifts and changes at the whim of the animator.",/gRZYLCncLa2mzE59qY38McDlFdN.jpg,1953-02-28,8.139,237.0
134853,Inside Out (2015),Adventure|Animation|Children|Comedy|Drama|Fantasy,2096673,150540,"When 11-year-old Riley moves to a new city, her Emotions team up to help her through the transition. Joy, Fear, Anger, Disgust and Sadness work together, but when Joy and Sadness get lost, they must journey through unfamiliar places to get back home.",/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,2015-06-17,7.91,22953.0
134859,The Wolfpack (2015),Documentary,2415458,307931,"Locked away from society in an apartment on the Lower East Side of Manhattan, the Angulo brothers learn about the outside world through the films that they watch. Nicknamed ‘The Wolfpack’, the brothers spend their childhood reenacting their favorite films using elaborate home-made props and costumes. Their world is shaken up when one of the brothers escapes and everything changes.",/gr0hihtD5wxvsH8N4HB66XKfnAo.jpg,2015-06-12,6.771,319.0
134861,Trevor Noah: African American (2013),(no genres listed),3043546,250556,"Internationally acclaimed comedian Trevor Noah challenges the status quo through his unique perspective, breaking down cultural flaws on all sides and finding our mutual connections with laughter. Born a mixed-race child in South Africa under Apartheid, 'Trevor Noah: African American' is Noah¿s search for identity in a world obsessed with labels.",/8z255VNqrNaBhh6MwKAABOKx9K4.jpg,2013-07-05,7.0,42.0
134881,Love & Mercy (2014),Drama,903657,271714,"In the late 1960s, the Beach Boys' Brian Wilson stops touring, produces ""Pet Sounds"" and begins to lose his grip on reality. By the 1980s, under the sway of a controlling therapist, he finds a savior in Melinda Ledbetter.",/4jn0hDsl6lsv4qEc7aiLlgbaIjo.jpg,2015-05-29,7.087,723.0
135133,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi,1951266,131634,"As the war between the Capitol and the districts reaches its peak, Katniss Everdeen embarks on a perilous mission to liberate Panem and confront President Snow. Joined by a team of trusted allies, she navigates deadly traps, shifting loyalties, and the heavy cost of rebellion, determined to bring freedom to her people and end the Hunger Games once and for all.",/lImKHDfExAulp16grYm8zD5eONE.jpg,2015-11-18,6.9,13042.0
135137,Pixels (2015),Action|Comedy|Sci-Fi,2120120,257344,Video game experts are recruited by the military to fight 1980s-era video game characters who've attacked New York.,/d26S5EfVXLNxRXqyFy1yyl3qRq3.jpg,2015-07-16,5.8,7837.0
135143,Fantastic Beasts and Where to Find Them (2016),Fantasy,3183660,259316,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.",/fLsaFKExQt05yqjoAvKsmOMYvJR.jpg,2016-11-16,7.3,19351.0
135198,The Hairdresser (2010),Comedy|Drama,1585255,42293,"When a salon refuses to hire her because of her plump figure, irrepressible hair stylist Kathi plots revenge by opening her own beauty parlor next door. But when she faces a cash-flow problem, Kathi resorts to some creative means of raising capital.",/i7iS8HgmMprSdVQHYgVMYAI9l1A.jpg,2010-02-14,6.1,30.0
135216,The Star Wars Holiday Special (1978),Adventure|Children|Comedy|Sci-Fi,193524,74849,"Luke Skywalker and Han Solo battle evil Imperial forces to help Chewbacca reach his imperiled family on the Wookiee planet - in time for Life Day, their most important day of the year!",/lGJDx7RCgyMMa3owtp150umMnnJ.jpg,1978-11-17,3.4,490.0
135288,Mr. Holmes (2015),Drama|Mystery,3168230,280996,"In 1947, long-retired and near the end of his life, Sherlock Holmes grapples with an unreliable memory and must rely on his housekeeper's son as he revisits the still-unsolved case that led to his retirement.",/nNHkoefLcdtaHyG08G8aDn1yFMw.jpg,2015-06-19,6.48,1917.0
135436,The Secret Life of Pets (2016),Animation|Comedy,2709768,328111,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",/bc3rCMgP4bbxNqGQCRlpJyU8otF.jpg,2016-06-18,6.309,8341.0
135456,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),Action|Animation|Crime|Sci-Fi,1024215,18839,"The year is 2030 and six years have passed since a criminal known only as ""The Laughing Man"" swept through top medical nanotechnology firms committing acts of cyber-terrorism, kidnapping, and espionage leaving no known suspects. New information is revealed, as Section 9 enters the hunt for a suspect capable of unfathomable actions in this compilation of Stand Alone Complex content.",/kv5tAbEkc6TrBaRkCmRqTJpTYyU.jpg,2005-09-23,7.7,135.0
135518,Self/less (2015),Action|Mystery|Sci-Fi|Thriller,2140379,238615,An extremely wealthy elderly man dying from cancer undergoes a radical medical procedure that transfers his consciousness to the body of a healthy young man but everything may not be as good as it seems when he starts to uncover the mystery of the body's origins and the secret organization that will kill to keep its secrets.,/jhzjPJnwiQwBzW0nIHBC01fr9GG.jpg,2015-07-10,6.413,3214.0
135532,The Last Witch Hunter (2015),Action|Adventure|Fantasy,1618442,274854,"The modern world holds many secrets, but by far the most astounding is that witches still live among us; vicious supernatural creatures intent on unleashing the Black Death upon the world and putting an end to the human race once and for all. Armies of witch hunters have battled this unnatural enemy for centuries, including Kaulder, a valiant warrior who many years ago slayed the all-powerful Witch Queen, decimating her followers in the process. In the moments right before her death, the Queen cursed Kaulder with immortality, forever separating him from his beloved wife and daughter. Today, Kaulder is the last living hunter who has spent his immortal life tracking down rogue witches, all the while yearning for his long-lost family.",/gPA6PFBQPlAY7sCOCKKSSB7HyNl.jpg,2015-10-21,6.0,3747.0
135534,Krampus (2015),Comedy|Fantasy|Horror,3850590,287903,"When his dysfunctional family clashes over the holidays, young Max is disillusioned and turns his back on Christmas.  Little does he know, this lack of festive spirit has unleashed the wrath of Krampus: a demonic force of ancient evil intent on punishing non-believers.",/mzPCU6xQ2XQmD76cDVZPm5PZAaS.jpg,2015-11-26,6.2,2310.0
135536,Suicide Squad (2016),Action|Crime|Sci-Fi,1386697,297761,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",/sk3FZgh3sRrmr8vyhaitNobMcfh.jpg,2016-08-03,5.92,21730.0
135567,Independence Day: Resurgence (2016),Action|Adventure|Sci-Fi,1628841,47933,"We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",/9S50foUIYGwiNPWOxi1WJF6IPwI.jpg,2016-06-22,5.351,6288.0
135569,Star Trek Beyond (2016),Action|Adventure|Sci-Fi,2660888,188927,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",/m7SHlvcGfCkbzk2xP7XHDOI6o93.jpg,2016-07-07,6.783,6889.0
135777,Golmaal (2006),Children|Comedy,495034,19670,Four runaway cons take shelter in a bungalow owned by an old blind couple.,/3ubefqLk26Gy0lXCfGIu8hQrBak.jpg,2006-07-14,6.706,130.0
